lemma;total_count;count_low;count_high;share_low;share_high
осадок;22;15;7;0.6818181818181818;0.3181818181818182
щербет;22;3;19;0.13636363636363635;0.8636363636363636
прилага;22;10;12;0.45454545454545453;0.5454545454545454
наде;22;6;16;0.2727272727272727;0.7272727272727273
рецептор;22;1;21;0.045454545454545456;0.9545454545454546
игрист;22;5;17;0.22727272727272727;0.7727272727272727
восхищен;22;0;22;0.0;1.0
оценива;22;5;17;0.22727272727272727;0.7727272727272727
планир;22;1;21;0.045454545454545456;0.9545454545454546
спагетт;22;13;9;0.5909090909090909;0.4090909090909091
куря;22;2;20;0.09090909090909091;0.9090909090909091
зан;22;9;13;0.4090909090909091;0.5909090909090909
подкача;22;1;21;0.045454545454545456;0.9545454545454546
поддержива;22;2;20;0.09090909090909091;0.9090909090909091
посторон;22;2;20;0.09090909090909091;0.9090909090909091
пережар;22;12;10;0.5454545454545454;0.45454545454545453
ритуальн;22;1;21;0.045454545454545456;0.9545454545454546
незаметн;22;3;19;0.13636363636363635;0.8636363636363636
гурма;22;0;22;0.0;1.0
серб;22;0;22;0.0;1.0
забавн;22;3;19;0.13636363636363635;0.8636363636363636
будущ;22;3;19;0.13636363636363635;0.8636363636363636
кирилл;22;0;22;0.0;1.0
кошмар;22;22;0;1.0;0.0
гра;22;0;22;0.0;1.0
списк;22;5;17;0.22727272727272727;0.7727272727272727
санузел;22;1;21;0.045454545454545456;0.9545454545454546
сестр;22;7;15;0.3181818181818182;0.6818181818181818
мальчик;22;6;16;0.2727272727272727;0.7272727272727273
поинтересова;22;18;4;0.8181818181818182;0.18181818181818182
недочет;22;0;22;0.0;1.0
пожела;22;5;17;0.22727272727272727;0.7727272727272727
косточк;22;13;9;0.5909090909090909;0.4090909090909091
проф;22;1;21;0.045454545454545456;0.9545454545454546
лета;22;12;10;0.5454545454545454;0.45454545454545453
жест;22;19;3;0.8636363636363636;0.13636363636363635
фу;22;1;21;0.045454545454545456;0.9545454545454546
панировк;22;10;12;0.45454545454545453;0.5454545454545454
позор;22;20;2;0.9090909090909091;0.09090909090909091
фаст;22;4;18;0.18181818181818182;0.8181818181818182
звуч;22;2;20;0.09090909090909091;0.9090909090909091
придума;22;6;16;0.2727272727272727;0.7272727272727273
пятн;22;20;2;0.9090909090909091;0.09090909090909091
посмотр;22;10;12;0.45454545454545453;0.5454545454545454
надежд;22;15;7;0.6818181818181818;0.3181818181818182
пишут;22;10;12;0.45454545454545453;0.5454545454545454
пен;22;5;17;0.22727272727272727;0.7727272727272727
дюра;22;0;22;0.0;1.0
накр;22;6;16;0.2727272727272727;0.7272727272727273
немаловажн;21;0;21;0.0;1.0
сниз;21;8;13;0.38095238095238093;0.6190476190476191
удел;21;3;18;0.14285714285714285;0.8571428571428571
создан;21;1;20;0.047619047619047616;0.9523809523809523
руккол;21;4;17;0.19047619047619047;0.8095238095238095
уш;21;10;11;0.47619047619047616;0.5238095238095238
неприветлив;21;15;6;0.7142857142857143;0.2857142857142857
скрас;21;3;18;0.14285714285714285;0.8571428571428571
указыва;21;15;6;0.7142857142857143;0.2857142857142857
записа;21;11;10;0.5238095238095238;0.47619047619047616
истин;21;0;21;0.0;1.0
организатор;21;4;17;0.19047619047619047;0.8095238095238095
фет;21;4;17;0.19047619047619047;0.8095238095238095
задума;21;10;11;0.47619047619047616;0.5238095238095238
самостоятельн;21;11;10;0.5238095238095238;0.47619047619047616
офицант;21;2;19;0.09523809523809523;0.9047619047619048
доработа;21;2;19;0.09523809523809523;0.9047619047619048
придра;21;1;20;0.047619047619047616;0.9523809523809523
уедин;21;0;21;0.0;1.0
ближ;21;3;18;0.14285714285714285;0.8571428571428571
кол;21;7;14;0.3333333333333333;0.6666666666666666
разливн;21;2;19;0.09523809523809523;0.9047619047619048
бесконечн;21;4;17;0.19047619047619047;0.8095238095238095
горчиц;21;7;14;0.3333333333333333;0.6666666666666666
предыдущ;21;12;9;0.5714285714285714;0.42857142857142855
юл;21;1;20;0.047619047619047616;0.9523809523809523
столкнул;21;15;6;0.7142857142857143;0.2857142857142857
контейнер;21;10;11;0.47619047619047616;0.5238095238095238
испыта;21;4;17;0.19047619047619047;0.8095238095238095
элементарн;21;17;4;0.8095238095238095;0.19047619047619047
васаб;21;8;13;0.38095238095238093;0.6190476190476191
насчет;21;6;15;0.2857142857142857;0.7142857142857143
кайфов;21;0;21;0.0;1.0
детк;21;2;19;0.09523809523809523;0.9047619047619048
отвлека;21;6;15;0.2857142857142857;0.7142857142857143
срок;21;16;5;0.7619047619047619;0.23809523809523808
вниз;21;9;12;0.42857142857142855;0.5714285714285714
апрел;21;6;15;0.2857142857142857;0.7142857142857143
объем;21;9;12;0.42857142857142855;0.5714285714285714
постн;21;0;21;0.0;1.0
повесел;21;1;20;0.047619047619047616;0.9523809523809523
лофт;21;1;20;0.047619047619047616;0.9523809523809523
некрас;21;3;18;0.14285714285714285;0.8571428571428571
мультик;21;0;21;0.0;1.0
камин;21;0;21;0.0;1.0
неудачн;21;8;13;0.38095238095238093;0.6190476190476191
настраива;21;2;19;0.09523809523809523;0.9047619047619048
грец;21;1;20;0.047619047619047616;0.9523809523809523
заслужен;21;2;19;0.09523809523809523;0.9047619047619048
жестковат;21;5;16;0.23809523809523808;0.7619047619047619
неоднозначн;21;5;16;0.23809523809523808;0.7619047619047619
кра;21;12;9;0.5714285714285714;0.42857142857142855
розетк;21;2;19;0.09523809523809523;0.9047619047619048
термина;21;12;9;0.5714285714285714;0.42857142857142855
густ;21;2;19;0.09523809523809523;0.9047619047619048
товарищ;21;6;15;0.2857142857142857;0.7142857142857143
риба;21;4;17;0.19047619047619047;0.8095238095238095
субъективн;21;6;15;0.2857142857142857;0.7142857142857143
креативн;21;2;19;0.09523809523809523;0.9047619047619048
сталкива;21;13;8;0.6190476190476191;0.38095238095238093
реакц;21;16;5;0.7619047619047619;0.23809523809523808
медиум;21;8;13;0.38095238095238093;0.6190476190476191
апельсинов;21;7;14;0.3333333333333333;0.6666666666666666
космическ;21;3;18;0.14285714285714285;0.8571428571428571
бол;21;16;5;0.7619047619047619;0.23809523809523808
дневн;21;6;15;0.2857142857142857;0.7142857142857143
гу;21;2;19;0.09523809523809523;0.9047619047619048
гастроном;21;3;18;0.14285714285714285;0.8571428571428571
предзаказ;21;13;8;0.6190476190476191;0.38095238095238093
сопровожда;21;3;18;0.14285714285714285;0.8571428571428571
отказ;21;19;2;0.9047619047619048;0.09523809523809523
напоминан;21;17;4;0.8095238095238095;0.19047619047619047
камн;21;3;18;0.14285714285714285;0.8571428571428571
сорбет;21;0;21;0.0;1.0
желудок;20;8;12;0.4;0.6
полюб;20;0;20;0.0;1.0
нул;20;17;3;0.85;0.15
милашк;20;0;20;0.0;1.0
нет;20;9;11;0.45;0.55
лов;20;8;12;0.4;0.6
проконсультирова;20;2;18;0.1;0.9
девчонк;20;3;17;0.15;0.85
толп;20;1;19;0.05;0.95
закон;20;17;3;0.85;0.15
обеспеч;20;3;17;0.15;0.85
возраст;20;4;16;0.2;0.8
локальн;20;0;20;0.0;1.0
зарядк;20;8;12;0.4;0.6
заветрен;20;18;2;0.9;0.1
унос;20;11;9;0.55;0.45
повор;20;4;16;0.2;0.8
привел;20;2;18;0.1;0.9
макс;20;9;11;0.45;0.55
подставк;20;0;20;0.0;1.0
зависим;20;3;17;0.15;0.85
аквариум;20;2;18;0.1;0.9
экран;20;3;17;0.15;0.85
никуд;20;8;12;0.4;0.6
сахарн;20;7;13;0.35;0.65
пережива;20;5;15;0.25;0.75
кон;20;3;17;0.15;0.85
сидр;20;0;20;0.0;1.0
половинк;20;3;17;0.15;0.85
оторва;20;0;20;0.0;1.0
перевар;20;12;8;0.6;0.4
спорн;20;7;13;0.35;0.65
квалифицирова;20;0;20;0.0;1.0
соответствова;20;11;9;0.55;0.45
процент;20;9;11;0.45;0.55
маракуй;20;4;16;0.2;0.8
обо;20;5;15;0.25;0.75
поет;20;3;17;0.15;0.85
самобытн;20;0;20;0.0;1.0
сан;20;2;18;0.1;0.9
сориентирова;20;3;17;0.15;0.85
голос;20;8;12;0.4;0.6
вечеринк;20;0;20;0.0;1.0
мол;20;16;4;0.8;0.2
мерк;20;1;19;0.05;0.95
петербургск;20;3;17;0.15;0.85
очевидн;20;8;12;0.4;0.6
прогулив;20;3;17;0.15;0.85
трубк;20;17;3;0.85;0.15
стат;20;10;10;0.5;0.5
полага;20;7;13;0.35;0.65
композиц;20;3;17;0.15;0.85
фреш;20;8;12;0.4;0.6
сосочк;20;2;18;0.1;0.9
кислинк;20;1;19;0.05;0.95
хруст;20;12;8;0.6;0.4
стоянк;20;0;20;0.0;1.0
состоя;20;8;12;0.4;0.6
руководител;20;7;13;0.35;0.65
коктейльн;20;2;18;0.1;0.9
лестниц;20;5;15;0.25;0.75
вареник;20;3;17;0.15;0.85
записыва;20;7;13;0.35;0.65
высочайш;20;0;20;0.0;1.0
вариац;20;0;20;0.0;1.0
земл;20;11;9;0.55;0.45
трат;20;17;3;0.85;0.15
коктел;20;9;11;0.45;0.55
несвеж;20;15;5;0.75;0.25
карпачч;20;3;17;0.15;0.85
переварен;20;15;5;0.75;0.25
новеньк;20;3;17;0.15;0.85
шашлычк;20;3;17;0.15;0.85
упаковк;19;5;14;0.2631578947368421;0.7368421052631579
обрадова;19;5;14;0.2631578947368421;0.7368421052631579
дже;19;5;14;0.2631578947368421;0.7368421052631579
подогрет;19;14;5;0.7368421052631579;0.2631578947368421
деревн;19;1;18;0.05263157894736842;0.9473684210526315
прежн;19;3;16;0.15789473684210525;0.8421052631578947
срочн;19;10;9;0.5263157894736842;0.47368421052631576
зовут;19;5;14;0.2631578947368421;0.7368421052631579
да;19;5;14;0.2631578947368421;0.7368421052631579
курс;19;13;6;0.6842105263157895;0.3157894736842105
снят;19;8;11;0.42105263157894735;0.5789473684210527
бо;19;12;7;0.631578947368421;0.3684210526315789
горшочк;19;1;18;0.05263157894736842;0.9473684210526315
хамск;19;18;1;0.9473684210526315;0.05263157894736842
некомпетентн;19;15;4;0.7894736842105263;0.21052631578947367
столбов;19;9;10;0.47368421052631576;0.5263157894736842
вечн;19;15;4;0.7894736842105263;0.21052631578947367
ягненк;19;1;18;0.05263157894736842;0.9473684210526315
хан;19;2;17;0.10526315789473684;0.8947368421052632
моментальн;19;3;16;0.15789473684210525;0.8421052631578947
крошк;19;10;9;0.5263157894736842;0.47368421052631576
задержива;19;10;9;0.5263157894736842;0.47368421052631576
науч;19;14;5;0.7368421052631579;0.2631578947368421
значительн;19;7;12;0.3684210526315789;0.631578947368421
достоинств;19;4;15;0.21052631578947367;0.7894736842105263
побалова;19;1;18;0.05263157894736842;0.9473684210526315
шампиньон;19;12;7;0.631578947368421;0.3684210526315789
надолг;19;4;15;0.21052631578947367;0.7894736842105263
слажен;19;2;17;0.10526315789473684;0.8947368421052632
подушк;19;5;14;0.2631578947368421;0.7368421052631579
уважительн;19;1;18;0.05263157894736842;0.9473684210526315
тайск;19;3;16;0.15789473684210525;0.8421052631578947
забрел;19;4;15;0.21052631578947367;0.7894736842105263
смогут;19;11;8;0.5789473684210527;0.42105263157894735
командировк;19;4;15;0.21052631578947367;0.7894736842105263
танцевальн;19;5;14;0.2631578947368421;0.7368421052631579
монитор;19;3;16;0.15789473684210525;0.8421052631578947
учест;19;3;16;0.15789473684210525;0.8421052631578947
пакетик;19;8;11;0.42105263157894735;0.5789473684210527
разбега;19;0;19;0.0;1.0
икр;19;2;17;0.10526315789473684;0.8947368421052632
планк;19;1;18;0.05263157894736842;0.9473684210526315
имет;19;5;14;0.2631578947368421;0.7368421052631579
частност;19;1;18;0.05263157894736842;0.9473684210526315
нестандартн;19;1;18;0.05263157894736842;0.9473684210526315
свар;19;11;8;0.5789473684210527;0.42105263157894735
вьетнамц;19;2;17;0.10526315789473684;0.8947368421052632
сливк;19;11;8;0.5789473684210527;0.42105263157894735
осьминог;19;8;11;0.42105263157894735;0.5789473684210527
скуча;19;4;15;0.21052631578947367;0.7894736842105263
убед;19;5;14;0.2631578947368421;0.7368421052631579
корт;19;0;19;0.0;1.0
чаш;19;0;19;0.0;1.0
желательн;19;4;15;0.21052631578947367;0.7894736842105263
фотк;19;1;18;0.05263157894736842;0.9473684210526315
пута;19;13;6;0.6842105263157895;0.3157894736842105
выражен;19;12;7;0.631578947368421;0.3684210526315789
согрет;19;2;17;0.10526315789473684;0.8947368421052632
республик;19;3;16;0.15789473684210525;0.8421052631578947
ледов;19;1;18;0.05263157894736842;0.9473684210526315
однажд;19;4;15;0.21052631578947367;0.7894736842105263
батат;19;4;15;0.21052631578947367;0.7894736842105263
бедн;19;13;6;0.6842105263157895;0.3157894736842105
отреагирова;19;13;6;0.6842105263157895;0.3157894736842105
танец;19;1;18;0.05263157894736842;0.9473684210526315
повторя;19;8;11;0.42105263157894735;0.5789473684210527
воздушн;19;0;19;0.0;1.0
поезд;19;1;18;0.05263157894736842;0.9473684210526315
существ;19;8;11;0.42105263157894735;0.5789473684210527
просмотр;19;3;16;0.15789473684210525;0.8421052631578947
артист;19;1;18;0.05263157894736842;0.9473684210526315
создав;19;1;18;0.05263157894736842;0.9473684210526315
ифтар;19;4;15;0.21052631578947367;0.7894736842105263
гречк;19;4;15;0.21052631578947367;0.7894736842105263
век;19;5;14;0.2631578947368421;0.7368421052631579
бана;19;5;14;0.2631578947368421;0.7368421052631579
холод;19;11;8;0.5789473684210527;0.42105263157894735
гуляш;19;4;15;0.21052631578947367;0.7894736842105263
табак;19;2;17;0.10526315789473684;0.8947368421052632
пересуш;19;10;9;0.5263157894736842;0.47368421052631576
руга;19;14;5;0.7368421052631579;0.2631578947368421
эффектн;19;0;19;0.0;1.0
лазан;19;4;15;0.21052631578947367;0.7894736842105263
отъеш;19;0;19;0.0;1.0
договор;19;13;6;0.6842105263157895;0.3157894736842105
ест;19;9;10;0.47368421052631576;0.5263157894736842
граммовк;19;10;9;0.5263157894736842;0.47368421052631576
женск;19;3;16;0.15789473684210525;0.8421052631578947
приватн;19;0;19;0.0;1.0
снижа;19;1;18;0.05263157894736842;0.9473684210526315
отъезд;19;0;19;0.0;1.0
исполня;19;0;19;0.0;1.0
вобщ;19;4;15;0.21052631578947367;0.7894736842105263
отмосфер;19;2;17;0.10526315789473684;0.8947368421052632
ягодн;19;2;17;0.10526315789473684;0.8947368421052632
тщательн;18;3;15;0.16666666666666666;0.8333333333333334
бонусн;18;3;15;0.16666666666666666;0.8333333333333334
меренгов;18;3;15;0.16666666666666666;0.8333333333333334
дружн;18;4;14;0.2222222222222222;0.7777777777777778
доширак;18;17;1;0.9444444444444444;0.05555555555555555
айдол;18;2;16;0.1111111111111111;0.8888888888888888
ухожен;18;2;16;0.1111111111111111;0.8888888888888888
фантастическ;18;0;18;0.0;1.0
плава;18;12;6;0.6666666666666666;0.3333333333333333
инцидент;18;12;6;0.6666666666666666;0.3333333333333333
аппетит;18;6;12;0.3333333333333333;0.6666666666666666
тушен;18;6;12;0.3333333333333333;0.6666666666666666
ищ;18;6;12;0.3333333333333333;0.6666666666666666
плескавиц;18;0;18;0.0;1.0
ближайш;18;9;9;0.5;0.5
камен;18;8;10;0.4444444444444444;0.5555555555555556
приставк;18;0;18;0.0;1.0
автомат;18;7;11;0.3888888888888889;0.6111111111111112
комплемент;18;6;12;0.3333333333333333;0.6666666666666666
заморожен;18;14;4;0.7777777777777778;0.2222222222222222
проект;18;1;17;0.05555555555555555;0.9444444444444444
стекля;18;8;10;0.4444444444444444;0.5555555555555556
уксус;18;13;5;0.7222222222222222;0.2777777777777778
птиц;18;0;18;0.0;1.0
заполн;18;8;10;0.4444444444444444;0.5555555555555556
убранств;18;1;17;0.05555555555555555;0.9444444444444444
флаер;18;3;15;0.16666666666666666;0.8333333333333334
пряност;18;4;14;0.2222222222222222;0.7777777777777778
зимн;18;2;16;0.1111111111111111;0.8888888888888888
орз;18;1;17;0.05555555555555555;0.9444444444444444
кругл;18;4;14;0.2222222222222222;0.7777777777777778
скидок;18;4;14;0.2222222222222222;0.7777777777777778
строг;18;5;13;0.2777777777777778;0.7222222222222222
